task_id,actv_code_type_id,actv_code_id,proj_id
100229130,519874,6469192,122698
100229130,519875,6469196,122698
100229130,519876,6469591,122698
100229130,519877,6469236,122698
100229130,519878,6469676,122698
100229130,519879,6469728,122698
100229130,519880,6469285,122698
100229130,519883,6469341,122698
100229130,519884,6469342,122698
100229130,519885,6469346,122698
100229130,519886,6469431,122698
100229130,564844,7172090,122698
100229131,519875,6469196,122698
100229131,519876,6469609,122698
100229131,519877,6469233,122698
100229131,519878,6469676,122698
100229131,519884,6469342,122698
100229131,519889,6469467,122698
100229131,564844,7172090,122698
100229132,519874,6469192,122698
100229132,519875,6469196,122698
100229132,519876,6469591,122698
100229132,519877,6469236,122698
100229132,519878,6469676,122698
100229132,519879,6469728,122698
100229132,519880,6469285,122698
100229132,519883,6469341,122698
100229132,519884,6469342,122698
100229132,519885,6469346,122698
100229132,519886,6469355,122698
100229132,519889,6469458,122698
100229133,519874,6469194,122698
100229133,519875,6469197,122698
100229133,519876,6469203,122698
100229133,519877,6469236,122698
100229133,519878,6469706,122698
100229133,519879,6469728,122698
100229133,519880,6469285,122698
100229133,519883,6469341,122698
100229133,519884,6469342,122698
100229133,519886,6469401,122698
100229133,564844,7172090,122698
100229134,519874,6469194,122698
100229134,519875,6469196,122698
100229134,519876,6469591,122698
100229134,519878,6469676,122698
100229134,519879,6469728,122698
100229134,519880,6469285,122698
100229134,519883,6469341,122698
100229134,519884,6469342,122698
100229134,519886,6469401,122698
100229134,519887,6469453,122698
100229134,519889,6469462,122698
100229134,519893,6469503,122698
100229134,519908,6469763,122698
100229135,519875,6469196,122698
100229135,519876,6469617,122698
100229135,519878,6469676,122698
100229135,519879,6469728,122698
100229135,519882,6469309,122698
100229135,519883,6469341,122698
100229135,519884,6469342,122698
100229135,519885,6469353,122698
100229135,519886,6469401,122698
100229135,519887,6469453,122698
100229135,519889,6469462,122698
100229135,519893,6469503,122698
100229135,519908,6469763,122698
100229135,564844,7172090,122698
100229136,519875,6469196,122698
100229136,519876,6469617,122698
100229136,519878,6469676,122698
100229136,519879,6469728,122698
100229136,519882,6469309,122698
100229136,519883,6469341,122698
100229136,519884,6469342,122698
100229136,519885,6469353,122698
100229136,519886,6469401,122698
100229136,519887,6469453,122698
100229136,519889,6469463,122698
100229136,519908,6469763,122698
100229137,519874,6469190,122698
100229137,519875,6469196,122698
100229137,519876,6469203,122698
100229137,519877,6469233,122698
100229137,519878,6469676,122698
100229137,519879,6469728,122698
100229137,519880,6469285,122698
100229137,519883,6469341,122698
100229137,519884,6469342,122698
100229137,519885,6469352,122698
100229137,519886,6469384,122698
100229137,519889,6469466,122698
100229137,519893,6469503,122698
100229138,519875,6469196,122698
100229138,519876,6469601,122698
100229138,519877,6469232,122698
100229138,519878,6469676,122698
100229138,519879,6469728,122698
100229138,519882,6469333,122698
100229138,519883,6469341,122698
100229138,519884,6469342,122698
100229138,519885,6469349,122698
100229138,519886,6469399,122698
100229138,519889,6469461,122698
100229138,564844,7172090,122698
100229139,519874,6469192,122698
100229139,519875,6469196,122698
100229139,519876,6469591,122698
100229139,519877,6469236,122698
100229139,519878,6469676,122698
100229139,519879,6469728,122698
100229139,519880,6469285,122698
100229139,519883,6469341,122698
100229139,519884,6469342,122698
100229139,519885,6469346,122698
100229139,519886,6469431,122698
100229139,564844,7172090,122698
100229140,519875,6469196,122698
100229140,519876,6469617,122698
100229140,519877,6469236,122698
100229140,519878,6469676,122698
100229140,519879,6469728,122698
100229140,519882,6469309,122698
100229140,519883,6469341,122698
100229140,519884,6469342,122698
100229140,519885,6469353,122698
100229140,519886,6469431,122698
100229140,519889,6469462,122698
100229140,564844,7172090,122698
100229141,519874,6469190,122698
100229141,519875,6469196,122698
100229141,519876,6469203,122698
100229141,519877,6469233,122698
100229141,519878,6469676,122698
100229141,519879,6469728,122698
100229141,519880,6469285,122698
100229141,519883,6469341,122698
100229141,519884,6469342,122698
100229141,519885,6469352,122698
100229141,519886,6469399,122698
100229141,519889,6469467,122698
100229141,519893,6469503,122698
100229141,519896,6469507,122698
100229142,519874,6469194,122698
100229142,519875,6469196,122698
100229142,519876,6469591,122698
100229142,519878,6469676,122698
100229142,519879,6469728,122698
100229142,519880,6469285,122698
100229142,519883,6469341,122698
100229142,519884,6469342,122698
100229142,519886,6469401,122698
100229142,519887,6469453,122698
100229142,519889,6469467,122698
100229142,519899,6469521,122698
100229142,519908,6469763,122698
100229142,564844,7172090,122698
100229143,519875,6469196,122698
100229143,519876,6469601,122698
100229143,519877,6469232,122698
100229143,519878,6469676,122698
100229143,519879,6469728,122698
100229143,519882,6469333,122698
100229143,519883,6469341,122698
100229143,519884,6469342,122698
100229143,519885,6469349,122698
100229143,519886,6469399,122698
100229143,519889,6469461,122698
100229143,519906,6469544,122698
100229143,564844,7172090,122698
100229144,519875,6469196,122698
100229144,519876,6469605,122698
100229144,519877,6469229,122698
100229144,519878,6469676,122698
100229144,519879,6469728,122698
100229144,519883,6469341,122698
100229144,519884,6469342,122698
100229144,519885,6469348,122698
100229144,519887,6469443,122698
100229144,519889,6469458,122698
100229144,519890,6469488,122698
100229144,519891,6469501,122698
100229145,519875,6469196,122698
100229145,519876,6469601,122698
100229145,519877,6469232,122698
100229145,519878,6469677,122698
100229145,519879,6469728,122698
100229145,519882,6469333,122698
100229145,519883,6469341,122698
100229145,519884,6469342,122698
100229145,519885,6469349,122698
100229145,519886,6469399,122698
100229145,519889,6469461,122698
100229146,519874,6469192,122698
100229146,519875,6469196,122698
100229146,519876,6469591,122698
100229146,519877,6469233,122698
100229146,519878,6469677,122698
100229146,519879,6469728,122698
100229146,519880,6469285,122698
100229146,519883,6469341,122698
100229146,519884,6469342,122698
100229146,519885,6469346,122698
100229146,519886,6469383,122698
100229146,519889,6469458,122698
100229146,519893,6469503,122698
100229146,564844,7172090,122698
100229147,519875,6469196,122698
100229147,519876,6469617,122698
100229147,519878,6469676,122698
100229147,519879,6469728,122698
100229147,519882,6469309,122698
100229147,519883,6469341,122698
100229147,519884,6469342,122698
100229147,519885,6469353,122698
100229147,519886,6469401,122698
100229147,519887,6469453,122698
100229147,519889,6469463,122698
100229147,519908,6469763,122698
100229148,519875,6469196,122698
100229148,519876,6469601,122698
100229148,519877,6469232,122698
100229148,519878,6469676,122698
100229148,519879,6469728,122698
100229148,519882,6469333,122698
100229148,519883,6469341,122698
100229148,519884,6469342,122698
100229148,519885,6469349,122698
100229148,519886,6469399,122698
100229148,519889,6469461,122698
100229148,564844,7172090,122698
100229149,519875,6469196,122698
100229149,519876,6469601,122698
100229149,519877,6469229,122698
100229149,519878,6469676,122698
100229149,519879,6469728,122698
100229149,519882,6469333,122698
100229149,519883,6469341,122698
100229149,519884,6469342,122698
100229149,519885,6469349,122698
100229149,519889,6469461,122698
100229149,519906,6469544,122698
100229150,519875,6469196,122698
100229150,519876,6469617,122698
100229150,519878,6469676,122698
100229150,519879,6469728,122698
100229150,519882,6469309,122698
100229150,519883,6469341,122698
100229150,519884,6469342,122698
100229150,519885,6469353,122698
100229150,519886,6469401,122698
100229150,519887,6469453,122698
100229150,519889,6469463,122698
100229150,519908,6469763,122698
100229151,519875,6469196,122698
100229151,519876,6469204,122698
100229151,519877,6469237,122698
100229151,519878,6469676,122698
100229151,519879,6469728,122698
100229151,519883,6469341,122698
100229151,519884,6469342,122698
100229151,519885,6469348,122698
100229151,519887,6469444,122698
100229151,519889,6469460,122698
100229151,519890,6469485,122698
100229151,519891,6469499,122698
100229151,564844,7172090,122698
100229152,519875,6469196,122698
100229152,519876,6469204,122698
100229152,519877,6469237,122698
100229152,519878,6469676,122698
100229152,519879,6469728,122698
100229152,519883,6469341,122698
100229152,519884,6469342,122698
100229152,519885,6469348,122698
100229152,519887,6469444,122698
100229152,519889,6469460,122698
100229152,519890,6469485,122698
100229152,519891,6469499,122698
100229152,564787,7167222,122698
100229152,564844,7172090,122698
100229153,519874,6469192,122698
100229153,519875,6469196,122698
100229153,519876,6469591,122698
100229153,519877,6469234,122698
100229153,519878,6469676,122698
100229153,519879,6469728,122698
100229153,519880,6469285,122698
100229153,519883,6469341,122698
100229153,519884,6469342,122698
100229153,519885,6469352,122698
100229153,519886,6469399,122698
100229153,519889,6469458,122698
100229153,519901,6469525,122698
100229153,564844,7172090,122698
100229154,519875,6469196,122698
100229154,519876,6469617,122698
100229154,519878,6469676,122698
100229154,519879,6469728,122698
100229154,519882,6469309,122698
100229154,519883,6469341,122698
100229154,519884,6469342,122698
100229154,519885,6469353,122698
100229154,519886,6469401,122698
100229154,519887,6469453,122698
100229154,519889,6469463,122698
100229154,519908,6469763,122698
100229154,564844,7172090,122698
100229155,519875,6469196,122698
100229155,519876,6469617,122698
100229155,519878,6469676,122698
100229155,519879,6469728,122698
100229155,519882,6469309,122698
100229155,519883,6469341,122698
100229155,519884,6469342,122698
100229155,519885,6469353,122698
100229155,519886,6469401,122698
100229155,519887,6469453,122698
100229155,519889,6469463,122698
100229155,519908,6469763,122698
100229156,519875,6469196,122698
100229156,519876,6469617,122698
100229156,519878,6469676,122698
100229156,519879,6469728,122698
100229156,519882,6469309,122698
100229156,519883,6469341,122698
100229156,519884,6469342,122698
100229156,519885,6469353,122698
100229156,519886,6469401,122698
100229156,519887,6469453,122698
100229156,519889,6469463,122698
100229156,519908,6469763,122698
100229157,519875,6469196,122698
100229157,519876,6469605,122698
100229157,519877,6469229,122698
100229157,519878,6469676,122698
100229157,519879,6469728,122698
100229157,519883,6469341,122698
100229157,519884,6469342,122698
100229157,519885,6469348,122698
100229157,519887,6469444,122698
100229157,519889,6469464,122698
100229157,519892,6469502,122698
100229157,519909,6469765,122698
100229157,564787,7167219,122698
100229158,519874,6469194,122698
100229158,519875,6469196,122698
100229158,519876,6469203,122698
100229158,519878,6469676,122698
100229158,519879,6469728,122698
100229158,519880,6469285,122698
100229158,519883,6469341,122698
100229158,519884,6469342,122698
100229158,519886,6469401,122698
100229158,519887,6469453,122698
100229158,519889,6469462,122698
100229158,519893,6469503,122698
100229158,519908,6469763,122698
100229158,564844,7172090,122698
100229159,519875,6469196,122698
100229159,519876,6469617,122698
100229159,519878,6469676,122698
100229159,519879,6469728,122698
100229159,519882,6469309,122698
100229159,519883,6469341,122698
100229159,519884,6469342,122698
100229159,519885,6469353,122698
100229159,519886,6469401,122698
100229159,519887,6469453,122698
100229159,519889,6469463,122698
100229159,519908,6469763,122698
100229159,564844,7172090,122698
100229160,519874,6469194,122698
100229160,519875,6469196,122698
100229160,519876,6469203,122698
100229160,519878,6469676,122698
100229160,519879,6469728,122698
100229160,519880,6469285,122698
100229160,519883,6469341,122698
100229160,519884,6469342,122698
100229160,519886,6469401,122698
100229160,519887,6469453,122698
100229160,519889,6469462,122698
100229160,519893,6469503,122698
100229160,519908,6469763,122698
100229160,564844,7172090,122698
100229161,519874,6469194,122698
100229161,519875,6469196,122698
100229161,519876,6469203,122698
100229161,519878,6469676,122698
100229161,519879,6469728,122698
100229161,519880,6469285,122698
100229161,519883,6469341,122698
100229161,519884,6469342,122698
100229161,519886,6469401,122698
100229161,519887,6469453,122698
100229161,519889,6469462,122698
100229161,519893,6469503,122698
100229161,519908,6469763,122698
100229161,564844,7172090,122698
100229162,519874,6469194,122698
100229162,519875,6469196,122698
100229162,519876,6469203,122698
100229162,519878,6469676,122698
100229162,519879,6469728,122698
100229162,519880,6469285,122698
100229162,519883,6469341,122698
100229162,519884,6469342,122698
100229162,519886,6469401,122698
100229162,519887,6469453,122698
100229162,519889,6469462,122698
100229162,519893,6469503,122698
100229162,519908,6469763,122698
100229162,564844,7172090,122698
100229163,519874,6469194,122698
100229163,519875,6469196,122698
100229163,519876,6469203,122698
100229163,519878,6469676,122698
100229163,519879,6469728,122698
100229163,519880,6469285,122698
100229163,519883,6469341,122698
100229163,519884,6469342,122698
100229163,519886,6469401,122698
100229163,519887,6469453,122698
100229163,519889,6469462,122698
100229163,519893,6469503,122698
100229164,519874,6469194,122698
100229164,519875,6469196,122698
100229164,519876,6469591,122698
100229164,519878,6469676,122698
100229164,519879,6469728,122698
100229164,519880,6469285,122698
100229164,519883,6469341,122698
100229164,519884,6469342,122698
100229164,519886,6469401,122698
100229164,519887,6469453,122698
100229164,519889,6469462,122698
100229164,519893,6469503,122698
100229164,519908,6469763,122698
100229164,564844,7172090,122698
100229165,519874,6469194,122698
100229165,519875,6469196,122698
100229165,519876,6469591,122698
100229165,519878,6469676,122698
100229165,519879,6469728,122698
100229165,519880,6469285,122698
100229165,519883,6469341,122698
100229165,519884,6469342,122698
100229165,519886,6469401,122698
100229165,519887,6469453,122698
100229165,519889,6469462,122698
100229165,519893,6469503,122698
100229165,519908,6469763,122698
100229165,564844,7172090,122698
100229166,519874,6469194,122698
100229166,519875,6469196,122698
100229166,519876,6469591,122698
100229166,519878,6469676,122698
100229166,519879,6469728,122698
100229166,519880,6469285,122698
100229166,519883,6469341,122698
100229166,519884,6469342,122698
100229166,519886,6469401,122698
100229166,519887,6469453,122698
100229166,519889,6469462,122698
100229166,519893,6469503,122698
100229167,519875,6469196,122698
100229167,519876,6469617,122698
100229167,519878,6469676,122698
100229167,519879,6469728,122698
100229167,519882,6469309,122698
100229167,519883,6469341,122698
100229167,519884,6469342,122698
100229167,519885,6469353,122698
100229167,519886,6469401,122698
100229167,519887,6469453,122698
100229167,519889,6469463,122698
100229167,519908,6469763,122698
100229168,519874,6469194,122698
100229168,519875,6469196,122698
100229168,519876,6469591,122698
100229168,519878,6469676,122698
100229168,519879,6469728,122698
100229168,519880,6469285,122698
100229168,519883,6469341,122698
100229168,519884,6469342,122698
100229168,519886,6469401,122698
100229168,519887,6469453,122698
100229168,519889,6469462,122698
100229168,519893,6469503,122698
100229168,519908,6469763,122698
100229169,519875,6469196,122698
100229169,519876,6469617,122698
100229169,519878,6469676,122698
100229169,519879,6469728,122698
100229169,519882,6469309,122698
100229169,519883,6469341,122698
100229169,519884,6469342,122698
100229169,519885,6469353,122698
100229169,519886,6469401,122698
100229169,519887,6469453,122698
100229169,519889,6469463,122698
100229169,519908,6469763,122698
100229170,519874,6469194,122698
100229170,519875,6469196,122698
100229170,519876,6469203,122698
100229170,519878,6469676,122698
100229170,519879,6469728,122698
100229170,519880,6469285,122698
100229170,519883,6469341,122698
100229170,519884,6469342,122698
100229170,519886,6469401,122698
100229170,519887,6469453,122698
100229170,519889,6469462,122698
100229170,519893,6469503,122698
100229170,519908,6469763,122698
100229170,564844,7172090,122698
100229171,519875,6469196,122698
100229171,519876,6469601,122698
100229171,519877,6469232,122698
100229171,519878,6469677,122698
100229171,519879,6469728,122698
100229171,519882,6469333,122698
100229171,519883,6469341,122698
100229171,519884,6469342,122698
100229171,519885,6469349,122698
100229171,519886,6469399,122698
100229171,519889,6469461,122698
100229171,564844,7172090,122698
100229172,519874,6469194,122698
100229172,519875,6469196,122698
100229172,519876,6469203,122698
100229172,519878,6469676,122698
100229172,519879,6469728,122698
100229172,519880,6469285,122698
100229172,519883,6469341,122698
100229172,519884,6469342,122698
100229172,519886,6469401,122698
100229172,519887,6469453,122698
100229172,519889,6469462,122698
100229172,519893,6469503,122698
100229173,519874,6469194,122698
100229173,519875,6469196,122698
100229173,519876,6469203,122698
100229173,519878,6469676,122698
100229173,519879,6469728,122698
100229173,519880,6469285,122698
100229173,519883,6469341,122698
100229173,519884,6469342,122698
100229173,519886,6469401,122698
100229173,519887,6469453,122698
100229173,519889,6469462,122698
100229173,519893,6469503,122698
100229173,519908,6469763,122698
100229173,564844,7172090,122698
100229174,519874,6469190,122698
100229174,519875,6469196,122698
100229174,519876,6469203,122698
100229174,519877,6469236,122698
100229174,519878,6469676,122698
100229174,519879,6469728,122698
100229174,519880,6469285,122698
100229174,519883,6469341,122698
100229174,519884,6469342,122698
100229174,519885,6469352,122698
100229174,519886,6469399,122698
100229174,519889,6469477,122698
100229174,519901,6469525,122698
100229175,519874,6469190,122698
100229175,519875,6469196,122698
100229175,519876,6469203,122698
100229175,519877,6469236,122698
100229175,519878,6469676,122698
100229175,519879,6469728,122698
100229175,519880,6469285,122698
100229175,519883,6469341,122698
100229175,519884,6469342,122698
100229175,519885,6469352,122698
100229175,519886,6469399,122698
100229175,519889,6469477,122698
100229175,519901,6469527,122698
100229176,519874,6469190,122698
100229176,519875,6469196,122698
100229176,519876,6469203,122698
100229176,519877,6469236,122698
100229176,519878,6469676,122698
100229176,519879,6469728,122698
100229176,519880,6469285,122698
100229176,519883,6469341,122698
100229176,519884,6469342,122698
100229176,519885,6469352,122698
100229176,519886,6469399,122698
100229176,519889,6469477,122698
100229176,519901,6469527,122698
100229177,519874,6469190,122698
100229177,519875,6469196,122698
100229177,519876,6469203,122698
100229177,519877,6469236,122698
100229177,519878,6469676,122698
100229177,519879,6469728,122698
100229177,519880,6469285,122698
100229177,519883,6469341,122698
100229177,519884,6469342,122698
100229177,519885,6469352,122698
100229177,519886,6469399,122698
100229177,519889,6469477,122698
100229177,519901,6469525,122698
100229178,519875,6469196,122698
100229178,519876,6469617,122698
100229178,519878,6469676,122698
100229178,519879,6469728,122698
100229178,519882,6469309,122698
100229178,519883,6469341,122698
100229178,519884,6469342,122698
100229178,519885,6469353,122698
100229178,519886,6469401,122698
100229178,519887,6469453,122698
100229178,519889,6469463,122698
100229178,519908,6469763,122698
100229178,564844,7172090,122698
100229179,519875,6469196,122698
100229179,519876,6469214,122698
100229179,519877,6469236,122698
100229179,519878,6469677,122698
100229179,519879,6469728,122698
100229179,519882,6469310,122698
100229179,519883,6469341,122698
100229179,519884,6469342,122698
100229179,519885,6469344,122698
100229180,519875,6469196,122698
100229180,519876,6469215,122698
100229180,519877,6469236,122698
100229180,519878,6469677,122698
100229180,519879,6469728,122698
100229180,519882,6469310,122698
100229180,519883,6469341,122698
100229180,519884,6469342,122698
100229180,519885,6469344,122698
100229181,519875,6469196,122698
100229181,519876,6469613,122698
100229181,519877,6469236,122698
100229181,519878,6469677,122698
100229181,519879,6469728,122698
100229181,519882,6469310,122698
100229181,519883,6469341,122698
100229181,519884,6469342,122698
100229181,519885,6469344,122698
100229182,519875,6469196,122698
100229182,519876,6469614,122698
100229182,519877,6469236,122698
100229182,519878,6469677,122698
100229182,519879,6469728,122698
100229182,519882,6469310,122698
100229182,519883,6469341,122698
100229182,519884,6469342,122698
100229182,519885,6469344,122698
100229183,519875,6469196,122698
100229183,519876,6469616,122698
100229183,519877,6469236,122698
100229183,519878,6469677,122698
100229183,519879,6469728,122698
100229183,519882,6469310,122698
100229183,519883,6469341,122698
100229183,519884,6469342,122698
100229183,519885,6469347,122698
100229184,519875,6469196,122698
100229184,519876,6469612,122698
100229184,519877,6469236,122698
100229184,519878,6469677,122698
100229184,519879,6469728,122698
100229184,519882,6469310,122698
100229184,519883,6469341,122698
100229184,519884,6469342,122698
100229184,519885,6469344,122698
100229185,519875,6469196,122698
100229185,519876,6469617,122698
100229185,519877,6469233,122698
100229185,519878,6469677,122698
100229185,519879,6469728,122698
100229185,519882,6469310,122698
100229185,519883,6469341,122698
100229185,519884,6469342,122698
100229185,519885,6469353,122698
100229186,519875,6469196,122698
100229186,519876,6469617,122698
100229186,519877,6469232,122698
100229186,519878,6469677,122698
100229186,519879,6469728,122698
100229186,519880,6469286,122698
100229186,519882,6469310,122698
100229186,519883,6469341,122698
100229186,519884,6469342,122698
100229186,519885,6469353,122698
100229186,519892,6469502,122698
100229187,519875,6469196,122698
100229187,519876,6469612,122698
100229187,519877,6469233,122698
100229187,519878,6469677,122698
100229187,519879,6469728,122698
100229187,519882,6469310,122698
100229187,519883,6469341,122698
100229187,519884,6469342,122698
100229187,519885,6469347,122698
100229188,519875,6469196,122698
100229188,519876,6469612,122698
100229188,519877,6469232,122698
100229188,519878,6469677,122698
100229188,519879,6469728,122698
100229188,519880,6469286,122698
100229188,519882,6469310,122698
100229188,519883,6469341,122698
100229188,519884,6469342,122698
100229188,519885,6469347,122698
100229189,519875,6469196,122698
100229189,519876,6469614,122698
100229189,519877,6469236,122698
100229189,519878,6469677,122698
100229189,519879,6469728,122698
100229189,519882,6469310,122698
100229189,519883,6469341,122698
100229189,519884,6469342,122698
100229189,519885,6469347,122698
100229190,519875,6469196,122698
100229190,519876,6469620,122698
100229190,519877,6469232,122698
100229190,519878,6469677,122698
100229190,519879,6469728,122698
100229190,519880,6469286,122698
100229190,519882,6469310,122698
100229190,519883,6469341,122698
100229190,519884,6469342,122698
100229190,519885,6469347,122698
100229191,519875,6469196,122698
100229191,519876,6469779,122698
100229191,519877,6469233,122698
100229191,519878,6469677,122698
100229191,519879,6469728,122698
100229191,519881,6469304,122698
100229191,519883,6469341,122698
100229191,519884,6469342,122698
100229191,519885,6469345,122698
100229192,519875,6469196,122698
100229192,519876,6469618,122698
100229192,519877,6469232,122698
100229192,519878,6469677,122698
100229192,519879,6469728,122698
100229192,519880,6469286,122698
100229192,519883,6469341,122698
100229192,519884,6469342,122698
100229192,519885,6469348,122698
100229192,564787,7167219,122698
100229193,519875,6469196,122698
100229193,519876,6469604,122698
100229193,519877,6469232,122698
100229193,519878,6469677,122698
100229193,519879,6469728,122698
100229193,519880,6469286,122698
100229193,519883,6469341,122698
100229193,519884,6469342,122698
100229193,519885,6469348,122698
100229193,564787,7167219,122698
100229194,519875,6469196,122698
100229194,519876,6469204,122698
100229194,519877,6469237,122698
100229194,519878,6469677,122698
100229194,519879,6469728,122698
100229194,519883,6469341,122698
100229194,519884,6469342,122698
100229194,519885,6469348,122698
100229194,519887,6469443,122698
100229194,519890,6469484,122698
100229195,519875,6469196,122698
100229195,519876,6469204,122698
100229195,519877,6469237,122698
100229195,519878,6469677,122698
100229195,519879,6469728,122698
100229195,519883,6469341,122698
100229195,519884,6469342,122698
100229195,519885,6469348,122698
100229195,519887,6469444,122698
100229195,519889,6469460,122698
100229195,519890,6469485,122698
100229195,519891,6469499,122698
100229195,564787,7167222,122698
100229196,519875,6469196,122698
100229196,519876,6469204,122698
100229196,519877,6469237,122698
100229196,519878,6469677,122698
100229196,519879,6469728,122698
100229196,519883,6469341,122698
100229196,519884,6469342,122698
100229196,519885,6469348,122698
100229196,519887,6469447,122698
100229196,519890,6469486,122698
100229197,519875,6469196,122698
100229197,519876,6469204,122698
100229197,519877,6469237,122698
100229197,519878,6469677,122698
100229197,519879,6469728,122698
100229197,519883,6469341,122698
100229197,519884,6469342,122698
100229197,519885,6469348,122698
100229197,519887,6469447,122698
100229197,519890,6469486,122698
100229197,519891,6469499,122698
100229197,564787,7167222,122698
100229198,519875,6469196,122698
100229198,519876,6469609,122698
100229198,519877,6469229,122698
100229198,519878,6469677,122698
100229198,519879,6469728,122698
100229198,519883,6469341,122698
100229198,519884,6469342,122698
100229198,519885,6469345,122698
100229199,519874,6469192,122698
100229199,519875,6469196,122698
100229199,519876,6469203,122698
100229199,519877,6469236,122698
100229199,519878,6469677,122698
100229199,519879,6469728,122698
100229199,519880,6469285,122698
100229199,519883,6469341,122698
100229199,519884,6469342,122698
100229199,519885,6469346,122698
100229199,519886,6469355,122698
100229199,519889,6469458,122698
100229200,519875,6469196,122698
100229200,519876,6469203,122698
100229200,519877,6469236,122698
100229200,519878,6469677,122698
100229200,519879,6469728,122698
100229200,519883,6469341,122698
100229200,519884,6469342,122698
100229200,519885,6469346,122698
100229200,519886,6469355,122698
100229200,564844,7172092,122698
100229201,519874,6469191,122698
100229201,519875,6469196,122698
100229201,519876,6469591,122698
100229201,519877,6469236,122698
100229201,519878,6469677,122698
100229201,519879,6469728,122698
100229201,519880,6469285,122698
100229201,519883,6469341,122698
100229201,519884,6469342,122698
100229201,519885,6469346,122698
100229201,519886,6469355,122698
100229202,519874,6469190,122698
100229202,519875,6469196,122698
100229202,519876,6469203,122698
100229202,519877,6469236,122698
100229202,519878,6469677,122698
100229202,519879,6469728,122698
100229202,519880,6469285,122698
100229202,519883,6469341,122698
100229202,519884,6469342,122698
100229202,519885,6469347,122698
100229202,519886,6469355,122698
100229202,519889,6469477,122698
100229203,519874,6469193,122698
100229203,519875,6469196,122698
100229203,519876,6469204,122698
100229203,519877,6469236,122698
100229203,519878,6469677,122698
100229203,519879,6469728,122698
100229203,519880,6469285,122698
100229203,519883,6469341,122698
100229203,519884,6469342,122698
100229203,519885,6469348,122698
100229204,519875,6469196,122698
100229204,519876,6469601,122698
100229204,519877,6469232,122698
100229204,519878,6469677,122698
100229204,519879,6469728,122698
100229204,519882,6469334,122698
100229204,519883,6469341,122698
100229204,519884,6469342,122698
100229204,519885,6469349,122698
100229204,519886,6469399,122698
100229204,519889,6469461,122698
100229205,519875,6469196,122698
100229205,519876,6469617,122698
100229205,519877,6469234,122698
100229205,519878,6469677,122698
100229205,519879,6469728,122698
100229205,519882,6469310,122698
100229205,519883,6469341,122698
100229205,519884,6469342,122698
100229205,519885,6469353,122698
100229206,519875,6469196,122698
100229206,519876,6469614,122698
100229206,519877,6469234,122698
100229206,519878,6469677,122698
100229206,519879,6469728,122698
100229206,519882,6469310,122698
100229206,519883,6469341,122698
100229206,519884,6469342,122698
100229206,519885,6469347,122698
100229207,519875,6469196,122698
100229207,519876,6469610,122698
100229207,519877,6469232,122698
100229207,519878,6469677,122698
100229207,519879,6469728,122698
100229207,519880,6469286,122698
100229207,519882,6469310,122698
100229207,519883,6469341,122698
100229207,519884,6469342,122698
100229207,519885,6469345,122698
100229208,519875,6469196,122698
100229208,519876,6469610,122698
100229208,519877,6469233,122698
100229208,519878,6469677,122698
100229208,519879,6469728,122698
100229208,519882,6469310,122698
100229208,519883,6469341,122698
100229208,519884,6469342,122698
100229208,519885,6469345,122698
100229209,519875,6469196,122698
100229209,519876,6469610,122698
100229209,519877,6469234,122698
100229209,519878,6469677,122698
100229209,519879,6469728,122698
100229209,519882,6469310,122698
100229209,519883,6469341,122698
100229209,519884,6469342,122698
100229209,519885,6469345,122698
100229210,519875,6469196,122698
100229210,519876,6469619,122698
100229210,519877,6469232,122698
100229210,519878,6469677,122698
100229210,519879,6469728,122698
100229210,519880,6469286,122698
100229210,519883,6469341,122698
100229210,519884,6469342,122698
100229210,519885,6469353,122698
100229211,519875,6469196,122698
100229211,519876,6469605,122698
100229211,519877,6469233,122698
100229211,519878,6469677,122698
100229211,519879,6469728,122698
100229211,519880,6469286,122698
100229211,519882,6469310,122698
100229211,519883,6469341,122698
100229211,519884,6469342,122698
100229211,519885,6469348,122698
100229211,564787,7167219,122698
100229212,519875,6469196,122698
100229212,519876,6469605,122698
100229212,519877,6469234,122698
100229212,519878,6469677,122698
100229212,519879,6469728,122698
100229212,519880,6469286,122698
100229212,519882,6469310,122698
100229212,519883,6469341,122698
100229212,519884,6469342,122698
100229212,519885,6469348,122698
100229212,564787,7167219,122698
100229213,519875,6469196,122698
100229213,519876,6469605,122698
100229213,519877,6469236,122698
100229213,519878,6469677,122698
100229213,519879,6469728,122698
100229213,519880,6469286,122698
100229213,519882,6469310,122698
100229213,519883,6469341,122698
100229213,519884,6469342,122698
100229213,519885,6469348,122698
100229213,519886,6469355,122698
100229213,564787,7167219,122698
100229214,519875,6469196,122698
100229214,519876,6469618,122698
100229214,519877,6469236,122698
100229214,519878,6469677,122698
100229214,519879,6469728,122698
100229214,519880,6469286,122698
100229214,519882,6469310,122698
100229214,519883,6469341,122698
100229214,519884,6469342,122698
100229214,519885,6469353,122698
100229215,519875,6469196,122698
100229215,519876,6469610,122698
100229215,519877,6469229,122698
100229215,519878,6469677,122698
100229215,519879,6469728,122698
100229215,519883,6469341,122698
100229215,519884,6469342,122698
100229215,519885,6469345,122698
100229216,519875,6469196,122698
100229216,519876,6469617,122698
100229216,519877,6469229,122698
100229216,519878,6469677,122698
100229216,519879,6469728,122698
100229216,519883,6469341,122698
100229216,519884,6469342,122698
100229216,519885,6469353,122698
100229217,519875,6469196,122698
100229217,519876,6469618,122698
